-48.69582731,-83.67404351,977.347234
-48.70221727,-82.72457385,977.4297781
-48.70369792,-82.12937851,977.4946385
-48.66019223,-80.99029055,976.5543239
-48.63150567,-80.16520384,975.9746839
-48.62529503,-79.49456178,975.8707287
-48.62310332,-78.82261434,975.8453663
-48.62665812,-78.1630224,975.9355972
-48.60716318,-77.25837284,975.5204501
-48.61107609,-76.55733029,975.6090312
-48.58739563,-75.57634133,975.0969958
-48.58170358,-74.75384099,974.97231
-48.55196159,-73.97489935,974.3805121
-48.52557774,-73.23217103,973.8616897
-48.51707102,-72.55072889,973.7076841
-48.5044397,-71.81749232,973.462094
-48.4791853,-70.93447621,972.9392293
-48.46740581,-70.12806723,972.6973474
-48.4612688,-69.3739138,972.5765574
-48.45155689,-68.51616069,972.3671377
-48.45021251,-68.03486888,972.387687
-48.43623672,-66.96169035,972.0577874
-48.45289171,-66.37041915,972.4160031
-48.43857325,-65.47252197,972.1096452
-48.42960033,-64.76552301,971.940067
-48.43201038,-64.0425263,971.9938325
-48.42443974,-63.27484533,971.842386
-48.42036535,-62.60407282,971.7749355
-48.40640875,-61.66048603,971.470588
-48.39660766,-60.96014635,971.2846792
-48.43602566,-60.48171028,972.1090485
-48.41085342,-59.93374957,971.6380176
-48.42248631,-59.17729355,971.869175
-48.42901868,-58.28039784,971.9798973
-48.43592125,-57.65786359,972.1354156
-48.43259479,-56.76676967,972.051601
-48.41910366,-55.85154305,971.7631782
-48.42395697,-55.61776021,971.9260664
-48.4227294,-55.0072046,971.9193478
-48.42142608,-53.92249402,971.8523761
-48.40782009,-53.36327752,971.6044496
-48.41452165,-52.36751024,971.7099058
-48.41431823,-51.70316275,971.7163461
-48.40463102,-50.66237792,971.492264
-48.41382507,-49.93419868,971.6795394
-48.33041206,-49.43360636,970.0412957
-48.32651957,-48.58226003,969.9537012
-47.94421258,-84.20659715,977.178591
-47.93777002,-83.41527939,977.0420606
-47.92947371,-82.47375437,976.834983
-47.9283405,-81.89055613,976.8513063
-47.89415099,-80.9121794,976.1188825
-47.87607927,-80.11104295,975.7480632
-47.86886085,-79.41906081,975.6177808
-47.86512449,-78.70570802,975.5523846
-47.86032703,-78.01680469,975.4705777
-47.85070563,-77.17241182,975.2597109
-47.8423265,-76.441034,975.09702
-47.83132853,-75.58203863,974.8560948
-47.81615241,-74.75098572,974.537268
-47.80595023,-74.00342716,974.3346762
-47.78821074,-73.27569804,973.984297
-47.78183121,-72.5515274,973.8625217
-47.77173489,-71.78346841,973.6576555
-47.75409887,-70.96607214,973.2921113
-47.74809485,-70.20676942,973.171157
-47.74016572,-69.48587285,973.0182518
-47.72638304,-68.63234904,972.7241153
-47.7235558,-68.00452313,972.689752
-47.72220451,-67.0972457,972.6371857
-47.72273514,-66.41214314,972.6602958
-47.71985427,-65.60498422,972.5944054
-47.71639744,-64.88836663,972.5316991
-47.71537407,-64.18425453,972.5198489
-47.70130894,-63.36809738,972.2272417
-47.69408347,-62.65494604,972.0885667
-47.68620453,-61.83289711,971.9201412
-47.67988968,-61.09246273,971.7955885
-47.69301647,-60.5116586,972.0867124
-47.68430993,-59.86476841,971.9267201
-47.69207697,-59.07563355,972.078985
-47.68965009,-58.29307963,972.0264333
-47.69656398,-57.62967649,972.1789949
-47.68700053,-56.70094124,971.9629042
-47.68644392,-55.96186042,971.9543874
-47.69202512,-55.47185307,972.1016064
-47.68602742,-54.84503035,971.9963849
-47.67850189,-53.8543558,971.8147991
-47.67460175,-53.18265904,971.746074
-47.6772269,-52.41434356,971.797817
-47.67675666,-51.66494724,971.7891446
-47.66789273,-50.73059389,971.5900429
-47.65992254,-50.00984286,971.4328797
-47.60959712,-49.37174205,970.4254557
-47.61110123,-48.62851355,970.4573099
-47.61779883,-48.01837089,970.6078927
-47.60063111,-47.10306466,970.2437881
-47.56640804,-46.57133239,969.5709732
-47.54020946,-45.19042159,968.9819965
-47.53637748,-44.70913611,968.929038
-47.48904113,-44.02403489,967.9744055
-47.50776189,-43.52650354,968.3764423
-47.5068592,-42.5949823,968.3432635
-47.4550463,-41.85771928,967.2922502
-47.41728742,-40.9671726,966.5148373
-47.37875343,-40.26519507,965.7358455
-47.37388986,-39.66686262,965.6480842
-47.3772266,-38.81954832,965.7092955
-47.39187348,-38.28886099,966.0217834
-47.40991932,-37.3575564,966.3771288
-47.44318627,-36.84912223,967.0685784
-47.45730382,-36.12104908,967.3568499
-47.45771828,-35.24515296,967.3582424
-47.4496948,-34.56407093,967.1988245
-47.43814233,-33.7371578,966.9600658
-47.45454731,-33.09548985,967.2992326
-47.44994883,-32.30347751,967.2038768
-47.45295702,-31.54571682,967.2650164
-47.43397283,-30.74383563,966.8768561
-47.42583238,-30.03195964,966.7128334
-47.41340244,-29.27300944,966.4597536
-47.38762697,-28.56416195,965.936371
-47.3862153,-27.85951883,965.9090634
-47.38589207,-27.00430956,965.9001308
-47.20595537,-84.9693506,977.3291927
-47.17537481,-84.03754246,976.6680256
-47.17406759,-83.2721329,976.6398153
-47.16036866,-82.41927355,976.340213
-47.15511887,-81.72298513,976.2476364
-47.13549244,-80.893105,975.832949
-47.12165098,-80.11464431,975.5472237
-47.11328322,-79.38273925,975.3827998
-47.10800564,-78.6377166,975.278229
-47.10292519,-77.93484745,975.1864509
-47.09899226,-77.13473861,975.0974647
-47.09232873,-76.37337357,974.961028
-47.08506641,-75.58224589,974.8063295
-47.07305581,-74.80077968,974.5568794
-47.06636682,-74.01598108,974.4153021
-47.05316004,-73.28844688,974.1519357
-47.04755062,-72.54277986,974.0398501
-47.03764969,-71.78143042,973.8370943
-47.02637249,-70.99435208,973.6013788
